id,created_at,room_id,routine_start_time,routine_end_time,employee_id,teacher_initial,course_code,batch,section,entry_type,remarks,photo_url,booked_class_id,start_time,end_time,date_taken,routine_row_id,delay_reason,user_id,extra_slot,row_id
674,2024-10-20 02:36:43.312627+00,KT-G1-012,08:30:00,09:45:00,710002480,MUR,CSE332,,60_C2,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 08:36:00,2024-10-20 10:20:00,2024-10-20,,On Time,acb91cbd-8126-4d08-8818-80aee918f1a3,false,
675,2024-10-20 02:37:37.763881+00,KT-802,08:30:00,09:45:00,710000367,MFH,CSE225,,64_A,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 08:37:00,2024-10-20 10:20:00,2024-10-20,,On Time,e17e71ee-9e07-4a1d-b27e-de9bea189326,false,
676,2024-10-20 03:02:39.702359+00,KT-916,08:30:00,09:45:00,710003558,MIZ,CSE313,,63_A,late,CLASS ENDED BY SYSTEM,,,2024-10-20 09:02:00,2024-10-20 10:20:00,2024-10-20,,Stuck in Jam,cf70c0ef-d6a6-4036-8646-159e48b7c8f5,false,
677,2024-10-20 03:38:09.002432+00,KT-1016,08:30:00,09:45:00,710002762,KJH,0212-121,,A,late,CLASS ENDED BY SYSTEM,,,2024-10-20 09:38:00,2024-10-20 10:20:00,2024-10-20,,forgot to scan the qr code,62a5e169-3398-49f0-9714-acb69ac77239,false,
678,2024-10-20 04:04:04.794169+00,KT-G1-020,09:45:00,11:00:00,710001971,TAB,CSE312,,61_I2,late,,,,2024-10-20 10:04:00,2024-10-20 10:54:00,2024-10-20,,,d776e039-563f-47ca-a418-a1a6be5aff88,false,
679,2024-10-20 03:54:57.147311+00,KT-802,09:45:00,11:00:00,710003057,RKR,CSE123,,66_L,on_time,,,,2024-10-20 09:54:00,2024-10-20 10:55:00,2024-10-20,,On Time,17cd0a93-11cf-4cf6-ac8d-301be74c5742,false,
680,2024-10-20 03:47:52.512952+00,KT-303,09:45:00,11:00:00,710003053,ZMK,CSE115,,67_H,on_time,,,,2024-10-20 09:47:00,2024-10-20 10:55:00,2024-10-20,,On Time,6cd1450e-297f-4d57-a547-b21f45781bef,false,
681,2024-10-20 03:47:41.839539+00,KT-518,09:45:00,11:00:00,710001040,SSL,MAT102,,66_C,on_time,,,,2024-10-20 09:47:00,2024-10-20 10:56:00,2024-10-20,,On Time,12e4fe92-728b-4f4e-9fdb-52b26ac4eec1,false,
682,2024-10-20 04:56:04.532174+00,KT-G1-012,09:45:00,11:00:00,710002480,MUR,CSE332,,60_C2,late,Started 8:30 Ended 10:50AM,,,2024-10-20 10:56:00,2024-10-20 10:56:00,2024-10-20,,"Lab Session I've stated on 8:30AM, I did not know that 2nd slot needs to scan again.",acb91cbd-8126-4d08-8818-80aee918f1a3,false,
683,2024-10-20 03:48:24.604643+00,KT-814--A,09:45:00,11:00:00,710003360,KRA,SE224,,40-A2,on_time,,,,2024-10-20 09:48:00,2024-10-20 10:57:00,2024-10-20,,On Time,d5524f3e-9c4d-4ff4-882f-1c2ebad0ab0c,false,
684,2024-10-20 03:46:19.642819+00,KT-G1-009,09:45:00,11:00:00,710002793,MUM,CSE332,,60_D2,on_time,,,,2024-10-20 09:46:00,2024-10-20 10:58:00,2024-10-20,,On Time,3e85d3e9-062c-48e6-8d5d-0a5c974dca45,false,
685,2024-10-20 03:47:36.664029+00,KT-304,09:45:00,11:00:00,710001783,TFS,CSE115,,67_A,on_time,,,,2024-10-20 09:47:00,2024-10-20 11:00:00,2024-10-20,,On Time,066d3d4e-d7ff-4f21-9556-7ce53dbd4aed,false,
686,2024-10-20 03:51:52.493816+00,KT-318-A,09:45:00,11:00:00,710003385,NRM,MAT101,,67_L,on_time,,,,2024-10-20 09:51:00,2024-10-20 11:01:00,2024-10-20,,On Time,09bcd892-818c-4b72-a6da-4cb1a08d24b8,false,
687,2024-10-20 03:49:15.128814+00,KT-318-B,09:45:00,11:00:00,710003444,CSA,CSE313,,63_L,on_time,,,,2024-10-20 09:51:00,2024-10-20 11:03:00,2024-10-20,,On Time,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
688,2024-10-20 03:49:53.702508+00,KT-804,09:45:00,11:00:00,710002641,ARS,CSE223,,64_E,on_time,,,,2024-10-20 09:49:00,2024-10-20 11:01:00,2024-10-20,,On Time,1235d0f3-08e8-45bb-88cb-84c958376f68,false,
689,2024-10-20 03:49:33.398832+00,KT-306,09:45:00,11:00:00,710001896,DMR,CSE212,,65_E,on_time,,,,2024-10-20 09:49:00,2024-10-20 11:03:00,2024-10-20,,On Time,baea8a3a-c700-4a6a-81ec-46b83662b6c8,false,
690,2024-10-20 03:50:00.671001+00,KT-G1-027,09:45:00,11:00:00,710003431,SNK,CSE213,,65_O,on_time,,,,2024-10-20 09:49:00,2024-10-20 11:04:00,2024-10-20,,On Time,d82d2098-c170-487e-8224-047c0952de50,false,
691,2024-10-20 03:46:11.891099+00,KT-919,09:45:00,11:00:00,710003038,DS,CSE311,,61_L,on_time,,,,2024-10-20 09:46:00,2024-10-20 11:10:00,2024-10-20,,On Time,310a4ce7-7e4c-4307-875d-3b92e4ad89cb,false,
692,2024-10-20 04:03:01.287305+00,KT-615,09:45:00,11:00:00,710003415,NKS,CIS216L,,18_A,late,ok,,,2024-10-20 10:02:00,2024-10-20 11:10:00,2024-10-20,,I am trying to logout before start new class and that's a late,bb2856e0-f052-4264-a726-d66e2c5416dd,false,
693,2024-10-20 03:46:14.375557+00,KT-G1-007,09:45:00,11:00:00,710003576,MSK,CSE413,,60_B1,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 09:46:00,2024-10-20 11:20:00,2024-10-20,,On Time,d854f202-c467-4a7b-ade2-bcc18d68efe0,false,
694,2024-10-20 03:51:23.639375+00,KT-503,09:45:00,11:00:00,710000878,NNM,CSE422,,59_B1,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 09:51:00,2024-10-20 11:20:00,2024-10-20,,On Time,3b95f450-5544-4eba-8c16-b2ae4c4b4f72,false,
695,2024-10-20 04:33:45.420835+00,KT-216,09:45:00,11:00:00,710002096,AS,CSE227,,64_F,late,CLASS ENDED BY SYSTEM,,,2024-10-20 10:33:00,2024-10-20 11:20:00,2024-10-20,,Forget to scan but started on time,517d4e48-f4fb-41b3-9c10-7c036666b1aa,false,
696,2024-10-20 05:43:48.749168+00,KT-G1-006,11:00:00,12:15:00,710002507,FZA,CSE413(60_A1),,FZA,late,,,,2024-10-20 11:43:00,2024-10-20 11:44:00,2024-10-20,,"Class is continuing ",b54b5c99-4379-4811-af70-a76723ed231b,false,
697,2024-10-20 05:01:32.297203+00,KT-814--A,11:00:00,12:15:00,710003360,KRA,SE224,,40-A1,on_time,,,,2024-10-20 11:01:00,2024-10-20 11:58:00,2024-10-20,,On Time,d5524f3e-9c4d-4ff4-882f-1c2ebad0ab0c,false,
698,2024-10-20 05:01:37.159821+00,KT-802,11:00:00,12:15:00,710000367,MFH,CSE225(64_B),,MFH,on_time,,,,2024-10-20 11:01:00,2024-10-20 11:58:00,2024-10-20,,On Time,e17e71ee-9e07-4a1d-b27e-de9bea189326,false,
699,2024-10-20 05:15:22.738104+00,KT-216,11:00:00,12:15:00,710001971,TAB,CSE311(61_E),,TAB,late,,,,2024-10-20 11:15:00,2024-10-20 12:03:00,2024-10-20,,,d776e039-563f-47ca-a418-a1a6be5aff88,false,
700,2024-10-20 05:02:01.862461+00,KT-516,11:00:00,12:15:00,710003432,MSM,CSE115(67_T),,MSM,on_time,done,,,2024-10-20 11:02:00,2024-10-20 12:05:00,2024-10-20,,On Time,2f6fa45c-c126-44fb-a871-13dcef9cc7ad,false,
701,2024-10-20 05:06:07.314965+00,KT-G1-027,11:00:00,12:15:00,710003413,RIM,PHY101(67_M),,RIM,on_time,1,,,2024-10-20 11:06:00,2024-10-20 12:06:00,2024-10-20,,On Time,a40228ad-55c7-48d0-827e-7aa9b9dbd65b,false,
702,2024-10-20 05:03:04.377116+00,KT-220,11:00:00,12:15:00,710003456,MTT,ENG102(66_O),,MTT,on_time,,,,2024-10-20 11:03:00,2024-10-20 12:09:00,2024-10-20,,On Time,3c90ab94-cfc6-400e-b60c-ba7395a044b4,false,
703,2024-10-20 05:10:47.993278+00,KT-218,11:00:00,12:15:00,710000634,SSK,PHY102(66_F),,SSK,on_time,,,,2024-10-20 11:10:00,2024-10-20 12:12:00,2024-10-20,,On Time,12e48d34-ccc3-485a-ba2e-9d949186a14c,false,
704,2024-10-20 05:03:44.598583+00,KT-224,11:00:00,12:15:00,710003385,NRM,MAT101(67_O),,NRM,on_time,,,,2024-10-20 11:03:00,2024-10-20 12:12:00,2024-10-20,,On Time,09bcd892-818c-4b72-a6da-4cb1a08d24b8,false,
705,2024-10-20 05:07:02.852912+00,KT-801-B,11:00:00,12:15:00,710001668,ABA,CSE115(67_S),,ABA,on_time,,,,2024-10-20 11:07:00,2024-10-20 12:14:00,2024-10-20,,On Time,14dfd78e-b907-456e-8776-3593dc71fb6e,false,
706,2024-10-20 05:11:42.954658+00,KT-208,11:00:00,12:15:00,710001622,ZH,CSE315(63_G),,ZH,late,,,,2024-10-20 11:11:00,2024-10-20 12:14:00,2024-10-20,,,8e2ea1b6-6a84-4ec9-8237-fc567a2b6888,false,
707,2024-10-20 05:04:17.071446+00,KT-518,11:00:00,12:15:00,710001783,TFS,CSE115(67_B),,TFS,on_time,,,,2024-10-20 11:04:00,2024-10-20 12:15:00,2024-10-20,,On Time,066d3d4e-d7ff-4f21-9556-7ce53dbd4aed,false,
708,2024-10-20 05:10:03.749776+00,KT-304,11:00:00,12:15:00,710001170,SZ,CSE221(64_C),,SZ,on_time,,,,2024-10-20 11:10:00,2024-10-20 12:15:00,2024-10-20,,On Time,22b24ca6-0a60-423c-b6ad-4021212205e2,false,
709,2024-10-20 05:09:39.966691+00,KT-305,11:00:00,12:15:00,710001287,THT,CSE123(66_B),,THT,on_time,,,,2024-10-20 11:09:00,2024-10-20 12:17:00,2024-10-20,,On Time,9d21c58d-8097-4115-bb51-d8d4be3c65de,false,
710,2024-10-20 05:02:26.603604+00,KT-501-A,11:00:00,12:15:00,710003444,CSA,CSE314(63_L2),,CSA,on_time,,,,2024-10-20 11:04:00,2024-10-20 12:20:00,2024-10-20,,On Time,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
711,2024-10-20 05:13:05.141187+00,KT-1019,11:00:00,12:15:00,710003229,MK,MCT337,,A,late,"Okay ",,,2024-10-20 11:14:00,2024-10-20 12:26:00,2024-10-20,,No students available on 11.00 AM,1afcfd85-6132-47b4-b3ec-66951dc94586,false,
712,2024-10-20 05:02:13.493852+00,KT-504,11:00:00,12:15:00,710003575,TAK,CSE324(61_F1),,TAK,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 11:02:00,2024-10-20 12:40:00,2024-10-20,,On Time,ce2eacc4-4203-41c0-a406-114faf238e8a,false,
713,2024-10-20 05:05:31.127303+00,KT-G1-008,11:00:00,12:15:00,710003064,UA,CSE222(63_J1),,UA,late,CLASS ENDED BY SYSTEM,,,2024-10-20 11:15:00,2024-10-20 12:40:00,2024-10-20,,"joining research meeting ",664388bc-1640-4114-a612-708a470fc287,false,
714,2024-10-20 05:07:50.387368+00,KT-G1-014,11:00:00,12:15:00,710003431,SNK,CSE214(65_O1),,SNK,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 11:07:00,2024-10-20 12:40:00,2024-10-20,,On Time,d82d2098-c170-487e-8224-047c0952de50,false,
715,2024-10-20 05:10:54.727964+00,KT-501-B,11:00:00,12:15:00,710003057,RKR,CSE124(66_K1),,RKR,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 11:10:00,2024-10-20 12:40:00,2024-10-20,,On Time,17cd0a93-11cf-4cf6-ac8d-301be74c5742,false,
716,2024-10-20 06:09:59.136101+00,KT-G1-020,11:00:00,12:15:00,710003445,AAA,CSE314(61_K1),,AAA,late,CLASS ENDED BY SYSTEM,,,2024-10-20 12:09:00,2024-10-20 12:40:00,2024-10-20,,forgot to scan,0c0129c0-3e4f-4eda-b353-69f537dd4735,false,
717,2024-10-20 06:17:04.887392+00,KT-515,12:15:00,13:30:00,710002792,MUH,CSE412,,60_E,on_time,,,,2024-10-20 12:17:00,2024-10-20 13:03:00,2024-10-20,,On Time,9e70f585-38d5-4843-bca0-3ba621eda637,false,
718,2024-10-20 06:15:27.697191+00,KT-518,12:15:00,13:30:00,710003376,MJZ,CSE331,,60_B,on_time,meeting of ICPC,,,2024-10-20 12:15:00,2024-10-20 13:04:00,2024-10-20,,On Time,c3ea1090-9a17-4e40-94cb-b964ce193d88,false,
719,2024-10-20 07:14:02.187164+00,KT-G1-014,12:15:00,13:30:00,710003431,SNK,CSE214,,65_O1,late,The record of class has been removed. That's why time is short.,,,2024-10-20 13:13:00,2024-10-20 13:14:00,2024-10-20,,My CRO was going on. but now when I again pick up the phone for finish class the record was removed. CRP is not working at all.,d82d2098-c170-487e-8224-047c0952de50,false,
720,2024-10-20 06:23:25.023734+00,KT-G1-022,12:15:00,13:30:00,710003053,ZMK,CSE314,,61_H2,on_time,,,,2024-10-20 12:23:00,2024-10-20 13:20:00,2024-10-20,,On Time,6cd1450e-297f-4d57-a547-b21f45781bef,false,
721,2024-10-20 06:23:12.484458+00,KT-218,12:15:00,13:30:00,710002480,MUR,CSE331,,60_C,on_time,,,,2024-10-20 12:23:00,2024-10-20 13:25:00,2024-10-20,,On Time,acb91cbd-8126-4d08-8818-80aee918f1a3,false,
722,2024-10-20 06:18:07.223525+00,KT-220,12:15:00,13:30:00,710002090,AHN,CSE228,,64_H,on_time,,,,2024-10-20 12:18:00,2024-10-20 13:27:00,2024-10-20,,On Time,081c8c62-3e6a-4782-b46f-9c0fcc660345,false,
723,2024-10-20 06:19:13.106485+00,KT-513,12:15:00,13:30:00,710002632,STA,CSE423,,60_F,on_time,,,,2024-10-20 12:19:00,2024-10-20 13:29:00,2024-10-20,,On Time,a3c7dfd6-cd92-49df-90e4-a31503edccc0,false,
724,2024-10-20 06:23:46.780952+00,KT-802,12:15:00,13:30:00,710001287,THT,CSE411,,60_D,on_time,,,,2024-10-20 12:23:00,2024-10-20 13:31:00,2024-10-20,,On Time,9d21c58d-8097-4115-bb51-d8d4be3c65de,false,
725,2024-10-20 06:17:20.112343+00,KT-223,12:15:00,13:30:00,710003576,MSK,CSE311,,61_P,on_time,,,,2024-10-20 12:17:00,2024-10-20 13:38:00,2024-10-20,,On Time,d854f202-c467-4a7b-ade2-bcc18d68efe0,false,
726,2024-10-20 06:27:27.501609+00,KT-1019,12:15:00,13:30:00,710003229,MK,MCT337,,A,late,Students were supportive.,,,2024-10-20 12:28:00,2024-10-20 13:54:00,2024-10-20,,Same class!!,1afcfd85-6132-47b4-b3ec-66951dc94586,false,
727,2024-10-20 06:17:16.701322+00,KT-809,12:15:00,13:30:00,710003412,AKM,CSE216,,65_J,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 12:17:00,2024-10-20 14:00:00,2024-10-20,,On Time,eebdc8fe-21b9-4f9b-8d54-b83402241545,false,
728,2024-10-20 07:31:10.78213+00,KT-224,13:30:00,14:45:00,710002792,MUH,CSE112,,67_P,on_time,,,,2024-10-20 13:31:00,2024-10-20 14:19:00,2024-10-20,,On Time,9e70f585-38d5-4843-bca0-3ba621eda637,false,
729,2024-10-20 07:30:03.983304+00,KT-216,13:30:00,14:45:00,710003456,MTT,ENG102,,66_N,on_time,,,,2024-10-20 13:30:00,2024-10-20 14:24:00,2024-10-20,,On Time,3c90ab94-cfc6-400e-b60c-ba7395a044b4,false,
730,2024-10-20 07:34:15.906146+00,KT-914,13:30:00,14:45:00,710003360,KRA,SE223,,40-G,on_time,,,,2024-10-20 13:34:00,2024-10-20 14:28:00,2024-10-20,,On Time,d5524f3e-9c4d-4ff4-882f-1c2ebad0ab0c,false,
731,2024-10-20 07:30:16.404043+00,KT-318-A,13:30:00,14:45:00,710003038,DS,CSE227,,64_O,on_time,,,,2024-10-20 13:30:00,2024-10-20 14:32:00,2024-10-20,,On Time,310a4ce7-7e4c-4307-875d-3b92e4ad89cb,false,
732,2024-10-20 07:34:14.439854+00,KT-517--A,13:30:00,14:45:00,710002090,AHN,CSE212,,65_K,on_time,,,,2024-10-20 13:34:00,2024-10-20 14:34:00,2024-10-20,,On Time,081c8c62-3e6a-4782-b46f-9c0fcc660345,false,
733,2024-10-20 07:30:23.337207+00,KT-222,13:30:00,14:45:00,710000634,SSK,PHY101,,67_L,on_time,,,,2024-10-20 13:30:00,2024-10-20 14:36:00,2024-10-20,,On Time,12e48d34-ccc3-485a-ba2e-9d949186a14c,false,
734,2024-10-20 07:34:06.110218+00,KT-303,13:30:00,14:45:00,710001040,SSL,MAT102,,66_B,on_time,,,,2024-10-20 13:34:00,2024-10-20 14:38:00,2024-10-20,,On Time,12e4fe92-728b-4f4e-9fdb-52b26ac4eec1,false,
735,2024-10-20 07:36:39.144627+00,KT-305,13:30:00,14:45:00,710001896,DMR,CSE212,,65_D,on_time,,,,2024-10-20 13:36:00,2024-10-20 14:43:00,2024-10-20,,On Time,baea8a3a-c700-4a6a-81ec-46b83662b6c8,false,
736,2024-10-20 07:31:18.500373+00,KT-801-A,13:30:00,14:45:00,710003385,NRM,MAT101,,67_M,on_time,,,,2024-10-20 13:31:00,2024-10-20 14:44:00,2024-10-20,,On Time,09bcd892-818c-4b72-a6da-4cb1a08d24b8,false,
737,2024-10-20 07:35:43.799606+00,KT-802,13:30:00,14:45:00,710001668,ABA,CSE112,,67_F,on_time,,,,2024-10-20 13:35:00,2024-10-20 14:47:00,2024-10-20,,On Time,14dfd78e-b907-456e-8776-3593dc71fb6e,false,
738,2024-10-20 07:30:36.452753+00,KT-602,13:30:00,14:45:00,710002760,NI,ITM307,,A_6th,on_time,,,,2024-10-20 13:30:00,2024-10-20 14:49:00,2024-10-20,,On Time,d178eec6-ab85-4681-96de-e61e71bda06b,false,
739,2024-10-20 07:37:42.919258+00,KT-916,13:30:00,14:45:00,710002793,MUM,CSE325,,61_G,on_time,,,,2024-10-20 13:37:00,2024-10-20 14:51:00,2024-10-20,,On Time,3e85d3e9-062c-48e6-8d5d-0a5c974dca45,false,
740,2024-10-20 07:33:59.179331+00,KT-G1-005,13:30:00,14:45:00,710003221,ALM,CSE222,,63_A1,on_time,,,,2024-10-20 13:33:00,2024-10-20 15:01:00,2024-10-20,,On Time,bc0c5c51-dc6e-41f8-acd1-82ba8b805d7a,false,
741,2024-10-20 07:30:11.975021+00,KT-615,13:30:00,14:45:00,710003415,NKS,CIS216L,,18_B,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 13:30:00,2024-10-20 15:20:00,2024-10-20,,On Time,bb2856e0-f052-4264-a726-d66e2c5416dd,false,
742,2024-10-20 07:30:18.419722+00,KT-G1-013,13:30:00,14:45:00,721500419,MHD,CSE415,,59_C2,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 13:30:00,2024-10-20 15:20:00,2024-10-20,,On Time,530f9fb3-d373-48fd-be15-139673c42978,false,
743,2024-10-20 07:32:26.006203+00,KT-816,13:30:00,14:45:00,710003403,AEE,PHY103,,66_E2,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 13:32:00,2024-10-20 15:20:00,2024-10-20,,On Time,5abb5b21-7def-4020-87eb-7676682f97d5,false,
744,2024-10-20 07:32:29.921534+00,KT-513,13:30:00,14:45:00,710003401,NJO,CSE324,,61_N1,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 13:32:00,2024-10-20 15:20:00,2024-10-20,,On Time,91f0645e-bf74-4543-a8cc-23ed22dca38c,false,
745,2024-10-20 07:34:11.706973+00,KT-G1-006,13:30:00,14:45:00,710002507,FZA,CSE413,,60_A2,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 13:34:00,2024-10-20 15:20:00,2024-10-20,,On Time,b54b5c99-4379-4811-af70-a76723ed231b,false,
746,2024-10-20 07:35:54.627899+00,KT-G1-001,13:30:00,14:45:00,710002480,MUR,CSE332,,60_C1,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 13:35:00,2024-10-20 15:20:00,2024-10-20,,On Time,acb91cbd-8126-4d08-8818-80aee918f1a3,false,
747,2024-10-20 07:37:02.617295+00,KT-501-B,13:30:00,14:45:00,710000878,NNM,CSE422,,59_B2,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 13:37:00,2024-10-20 15:20:00,2024-10-20,,On Time,3b95f450-5544-4eba-8c16-b2ae4c4b4f72,false,
748,2024-10-20 07:37:41.927412+00,KT-G1-014,13:30:00,14:45:00,710001170,SZ,CSE222,,64_C2,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 13:37:00,2024-10-20 15:20:00,2024-10-20,,On Time,22b24ca6-0a60-423c-b6ad-4021212205e2,false,
749,2024-10-20 07:38:08.438901+00,KT-G1-007,13:30:00,14:45:00,710003576,MSK,CSE413,,60_B2,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 13:38:00,2024-10-20 15:20:00,2024-10-20,,On Time,d854f202-c467-4a7b-ade2-bcc18d68efe0,false,
750,2024-10-20 07:43:21.499068+00,KT-919,13:30:00,14:45:00,710001985,FH,CSE325,,61_F,late,CLASS ENDED BY SYSTEM,,,2024-10-20 13:43:00,2024-10-20 15:20:00,2024-10-20,,forget to scan.timely entry,c491c5ac-700f-4cfc-ad38-bd4aa0e71f3d,false,
751,2024-10-20 09:02:12.96771+00,KT-G1-005,14:45:00,16:00:00,710003221,ALM,CSE222,,63_A1,late,,,,2024-10-20 15:02:00,2024-10-20 15:37:00,2024-10-20,,already started,bc0c5c51-dc6e-41f8-acd1-82ba8b805d7a,false,
752,2024-10-20 09:05:26.121118+00,KT-221,14:45:00,16:00:00,710003456,MTT,ENG102,,66_P,late,,,,2024-10-20 15:05:00,2024-10-20 15:39:00,2024-10-20,,,3c90ab94-cfc6-400e-b60c-ba7395a044b4,false,
753,2024-10-20 08:49:46.491546+00,KT-802,14:45:00,16:00:00,710001668,ABA,CSE112,,67_H,on_time,,,,2024-10-20 14:49:00,2024-10-20 15:42:00,2024-10-20,,On Time,14dfd78e-b907-456e-8776-3593dc71fb6e,false,
754,2024-10-20 08:53:57.997606+00,KT-516,14:45:00,16:00:00,710003054,TI,AOL101,,65_L,on_time,,,,2024-10-20 14:53:00,2024-10-20 15:42:00,2024-10-20,,On Time,95b5ebfa-a7c0-4c85-aa35-786cdfaeb1f8,false,
755,2024-10-20 08:48:30.462698+00,KT-914,14:45:00,16:00:00,723500138,SSD,SE222,,41-M,on_time,,,,2024-10-20 14:49:00,2024-10-20 15:46:00,2024-10-20,,On Time,cfe8ff0c-54f4-4676-86d1-58322f77d0b5,false,
756,2024-10-20 08:52:27.94693+00,KT-306,14:45:00,16:00:00,710001896,DMR,CSE212,,65_F,on_time,,,,2024-10-20 14:52:00,2024-10-20 15:47:00,2024-10-20,,On Time,baea8a3a-c700-4a6a-81ec-46b83662b6c8,false,
757,2024-10-20 08:56:17.052159+00,KT-919,14:45:00,16:00:00,710002346,IJN,CSE311,,63_H,late,,,,2024-10-20 14:58:00,2024-10-20 15:49:00,2024-10-20,,,2e86b5bc-858d-43c9-b340-f0d5956a5c12,false,
758,2024-10-20 08:48:46.008053+00,KT-216,14:45:00,16:00:00,710003575,TAK,CSE323,,61_F,on_time,,,,2024-10-20 14:48:00,2024-10-20 15:48:00,2024-10-20,,On Time,ce2eacc4-4203-41c0-a406-114faf238e8a,false,
759,2024-10-20 09:48:45.401416+00,KT-G1-006,14:45:00,16:00:00,710002507,FZA,CSE413,,60_A2,late,,,,2024-10-20 15:48:00,2024-10-20 15:48:00,2024-10-20,,Class 2,b54b5c99-4379-4811-af70-a76723ed231b,false,
760,2024-10-20 08:49:02.374729+00,KT-318-B,14:45:00,16:00:00,710003038,DS,CSE311,,61_K,on_time,,,,2024-10-20 14:49:00,2024-10-20 15:50:00,2024-10-20,,On Time,310a4ce7-7e4c-4307-875d-3b92e4ad89cb,false,
761,2024-10-20 09:50:16.928348+00,KT-513,14:45:00,16:00:00,710003401,NJO,CSE324,,61_N1,late,The claas ended before I end the class using the app. I have written the whole situation in the delayed entry of this record.,,,2024-10-20 15:50:00,2024-10-20 15:52:00,2024-10-20,,I conducted the class from 1.30 pm to 3.48 pm. the CRP will have another entry where I started the class at 1.30 pm. But after ending my class when I entered the app again to end my class I saw the class has already ended at 3.20 pm..,91f0645e-bf74-4543-a8cc-23ed22dca38c,false,
762,2024-10-20 09:00:18.234045+00,KT-G1-018,14:45:00,16:00:00,710003444,CSA,CSE314,,63_M2,late,,,,2024-10-20 15:02:00,2024-10-20 15:57:00,2024-10-20,,,e55fec2d-629f-4733-b1f3-cd8f5f9a5e47,false,
763,2024-10-20 08:49:54.261529+00,KT-302,14:45:00,16:00:00,710003412,AKM,CSE215,,65_K,on_time,,,,2024-10-20 14:49:00,2024-10-20 15:59:00,2024-10-20,,On Time,eebdc8fe-21b9-4f9b-8d54-b83402241545,false,
764,2024-10-20 08:51:47.755183+00,KT-223,14:45:00,16:00:00,710002793,MUM,CSE325,,61_H,on_time,,,,2024-10-20 14:51:00,2024-10-20 16:03:00,2024-10-20,,On Time,3e85d3e9-062c-48e6-8d5d-0a5c974dca45,false,
765,2024-10-20 08:45:47.540434+00,KT-218,14:45:00,16:00:00,710003432,MSM,CSE123,,Re_A,on_time,done,,,2024-10-20 14:45:00,2024-10-20 16:06:00,2024-10-20,,On Time,2f6fa45c-c126-44fb-a871-13dcef9cc7ad,false,
766,2024-10-20 08:59:28.184369+00,KT-208,14:45:00,16:00:00,710001622,ZH,CSE315,,62_B,late,,,,2024-10-20 14:59:00,2024-10-20 16:08:00,2024-10-20,,Meeting with BRRI Gazipur,8e2ea1b6-6a84-4ec9-8237-fc567a2b6888,false,
767,2024-10-20 08:46:07.815793+00,KT-813-B,14:45:00,16:00:00,721500536,MMC,BNS101,,65_P,on_time,,,,2024-10-20 14:46:00,2024-10-20 16:09:00,2024-10-20,,On Time,58775670-ffb2-488e-b760-ba170109dcb6,false,
768,2024-10-20 08:56:56.569124+00,KT-G1-008,14:45:00,16:00:00,710003373,AHAK,CSE326,,61_L1,late,,,,2024-10-20 14:56:00,2024-10-20 16:13:00,2024-10-20,,students from previous class didn't left,efcbd949-b953-4aea-bcae-04c1c6161004,false,
769,2024-10-20 08:55:21.965846+00,KT-G1-003,14:45:00,16:00:00,710002633,FAF,CSE114,,67_K1,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 14:55:00,2024-10-20 16:20:00,2024-10-20,,On Time,284c97e8-f096-4821-b68e-8d83b3588d5e,false,
770,2024-10-20 08:47:45.601488+00,KT-217,14:45:00,16:00:00,710003034,MTA,CSE325,,61_B,on_time,CLASS ENDED BY SYSTEM,,,2024-10-20 14:47:00,2024-10-20 16:20:00,2024-10-20,,On Time,b6e4bd49-aeb2-4dd2-a96e-5123cf2db550,false,
771,2024-10-20 10:18:03.767797+00,KT-701--B,16:00:00,17:15:00,710003360,KRA,SE223,,40-H,late,"I forgot to entry first ",,,2024-10-20 16:18:00,2024-10-20 16:52:00,2024-10-20,,I was on time but forgot to entry.,d5524f3e-9c4d-4ff4-882f-1c2ebad0ab0c,false,
772,2024-10-21 02:36:49.210105+00,KT-916,08:30:00,09:45:00,710003221,ALM,CSE221,,63_A,on_time,,,,2024-10-21 08:36:00,2024-10-21 09:32:00,2024-10-21,,On Time,bc0c5c51-dc6e-41f8-acd1-82ba8b805d7a,false,
